festival_id,event,year,month,country,movie_title,viewing_id
fest.lib.id480,edmonton international film festival,2016,10,Canada,moonlight,3802
fest.lib.id1296,new york film festival,2016,10,United States,moonlight,3803
fest.lib.id.ch1786,london film festival,2016,10,United Kingdom,moonlight,3804
fest.lib.id1821,vancouver international film festival,2016,10,Canada,moonlight,3805
fest.lib.id752,hamptons international film festival,2016,10,United States,moonlight,3806
fest.lib.id7505,mill valley film festival,2016,10,United States,moonlight,3807
fest.lib.id1503,rome film festival,2016,10,Italy,moonlight,3808
imdbady01135,middleburg film festival,2016,10,United States,moonlight,3809
fest.lib.id7554,philadelphia international film festival,2016,10,United States,moonlight,3810
fest.lib.id308,chicago international film festival,2016,10,United States,moonlight,3811
fest.lib.id.na9,american film festival,2016,10,Poland,moonlight,3812
fest.lib.id754,hawaii film festival,2016,11,United States,moonlight,3813
fest.lib.id282,camerimage film festival,2016,11,Poland,moonlight,3814
fest.lib.id1115,mar del plata film festival,2016,11,Argentina,moonlight,3815
fest.lib.id909,international film festival rotterdam,2017,1,Netherlands,moonlight,3816
fest.lib.id731,göteborg film festival,2017,2,Sweden,moonlight,3817
imdbady00863,iffr in groningen,2017,2,Netherlands,moonlight,3818
fest.lib.id.na41,belgrade film festival,2017,2,Serbia,moonlight,3819
imdbady00047,american independence film festival,2017,3,Ukraine,moonlight,3820
fest.lib.id1623,sofia film festival,2017,3,Bulgaria,moonlight,3821
imdbady00981,kino pavasaris - vilnius film festival,2017,3,Lithuania,moonlight,3822
fest.lib.id.na50,biografilm festival,2017,6,Italy,moonlight,3823
fest.lib.id1577,shanghai international film festival,2017,6,China,moonlight,3824
fest.lib.id1808,venice film festival,2016,9,Italy,nocturnal animals,3825
fest.lib.id1736,toronto international film festival,2016,9,Canada,nocturnal animals,3826
fest.lib.id.ch1786,london film festival,2016,10,United Kingdom,nocturnal animals,3827
fest.lib.id.na149,festival de cine de montevideo,2016,10,Uruguay,nocturnal animals,3828
fest.lib.id.na9,american film festival,2016,10,Poland,nocturnal animals,3829
fest.lib.id1540,são paulo international film festival,2016,10,Brazil,nocturnal animals,3830
fest.lib.id.na305,lisbon & estoril film festival,2016,11,Portugal,nocturnal animals,3831
fest.lib.id1648,stockholm international film festival,2016,11,Sweden,nocturnal animals,3832
imdbady00986,kinofestivals spektrs,2016,11,Latvia,nocturnal animals,3833
fest.lib.id.na279,kinomania,2016,11,Bulgaria,nocturnal animals,3834
fest.lib.id463,dubai international film festival,2016,12,United Arab Emirates,nocturnal animals,3835
fest.lib.id.na41,belgrade film festival,2017,3,Serbia,nocturnal animals,3836
fest.lib.id763,hong kong international film festival,2017,4,China,nocturnal animals,3837
fest.lib.id1736,toronto international film festival,2016,9,Canada,queen of katwe,3838
fest.lib.id.ch1786,london film festival,2016,10,United Kingdom,queen of katwe,3839
fest.lib.id1182,morelia international film festival,2016,10,Mexico,queen of katwe,3840
fest.lib.id1669,taipei golden horse film festival,2016,11,Taiwan,queen of katwe,3841
fest.lib.id3822,brisbane asia pacific film festival,2016,11,Australia,queen of katwe,3842
fest.lib.id1736,toronto international film festival,2016,9,Canada,sing,3843
fest.lib.id.na291,festival du film de comédie de l'alpe d'huez,2017,1,France,sing,3844
fest.lib.id1736,toronto international film festival,2016,9,Canada,snowden,3845
fest.lib.id759,helsinki international film festival,2016,9,Finland,snowden,3846
fest.lib.id1535,donostia-san sebastián international film festival,2016,9,Spain,snowden,3847
fest.lib.id1887,zurich film festival,2016,9,Switzerland,snowden,3848
fest.lib.id.na359,pac festival,2016,10,Netherlands,snowden,3849
fest.lib.id.ch1786,london film festival,2016,10,United Kingdom,snowden,3850
fest.lib.id751,haifa film festival,2016,10,Israel,snowden,3851
fest.lib.id282,camerimage film festival,2016,11,Poland,snowden,3852
fest.lib.id1115,mar del plata film festival,2016,11,Argentina,snowden,3853
fest.lib.id1543,sarajevo film festival,2017,8,Bosnia & Herzegovina,snowden,3854
fest.lib.id1736,toronto international film festival,2011,9,Canada,"pink ribbons, inc.",3855
fest.lib.id874,idfa festival,2011,11,Netherlands,"pink ribbons, inc.",3856
fest.lib.id731,göteborg international film festival,2012,1,Sweden,"pink ribbons, inc.",3857
fest.lib.id7771,wisconsin film festival,2012,4,United States,"pink ribbons, inc.",3858
fest.lib.id6064,provincetown international film festival,2012,6,United States,"pink ribbons, inc.",3859
fest.lib.id1853,women make waves film festival,2012,10,Taiwan,"pink ribbons, inc.",3860
fest.lib.id1736,toronto international film festival,2016,9,Canada,the belko experiment,3861
fest.lib.id.na341,night visions international film festival,2017,4,Finland,the belko experiment,3862
fest.lib.id4680,melbourne international film festival,2017,8,Australia,the belko experiment,3863
fest.lib.id1658,sundance film festival,2016,1,United States,the birth of a nation,3864
fest.lib.id1736,toronto international film festival,2016,9,Canada,the birth of a nation,3865
fest.lib.id1821,vancouver international film festival,2016,10,Canada,the birth of a nation,3866
fest.lib.id.ch1786,london film festival,2016,10,United Kingdom,the birth of a nation,3867
fest.lib.id.na293,la roche-sur-yon international film festival,2016,10,France,the birth of a nation,3868
imdbady01527,sofia independent film festival,2016,10,Bulgaria,the birth of a nation,3869
fest.lib.id1503,rome film festival,2016,10,Italy,the birth of a nation,3870
fest.lib.id1735,tokyo international film festival,2016,11,Japan,the birth of a nation,3871
imdbady00423,da bounce urban film festival,2016,11,Netherlands,the birth of a nation,3872
fest.lib.id7530,tallinn black nights film festival,2016,11,Estonia,the birth of a nation,3873
fest.lib.id1648,stockholm international film festival,2016,11,Sweden,the birth of a nation,3874
fest.lib.id282,camerimage,2016,11,Poland,the birth of a nation,3875
fest.lib.id716,gijón international film festival,2016,11,Spain,the birth of a nation,3876
fest.lib.id1115,mar del plata film festival,2016,11,Argentina,the birth of a nation,3877
fest.lib.id1732,thessaloniki international film festival,2016,11,Greece,the birth of a nation,3878
fest.lib.id463,dubai international film festival,2016,12,United Arab Emirates,the birth of a nation,3879
fest.lib.id.na41,belgrade film festival,2017,2,Serbia,the birth of a nation,3880
fest.lib.id1736,toronto international film festival,2016,9,Canada,the edge of seventeen,3881
fest.lib.id162,austin film festival,2016,10,United States,the edge of seventeen,3882
imdbady01135,middleburg film festival,2016,10,United States,the edge of seventeen,3883
fest.lib.id418,denver international film festival,2016,11,United States,the edge of seventeen,3884
fest.lib.id174,buenos aires international festival of independent cinema,2017,4,Argentina,the edge of seventeen,3885
fest.lib.id1808,venice film festival,2016,9,Italy,the journey,3886
fest.lib.id1736,toronto international film festival,2016,9,Canada,the journey,3887
fest.lib.id1529,san francisco international film festival,2017,4,United States,the journey,3888
fest.lib.id1557,seattle international film festival,2017,6,United States,the journey,3889
fest.lib.id1894,munich international film festival,2017,6,Germany,the journey,3890
fest.lib.id1291,norwegian international film festival,2017,8,Norway,the journey,3891
fest.lib.id1736,toronto international film festival,2016,9,Canada,the magnificent seven,3892
fest.lib.id1808,venice film festival,2016,9,Italy,the magnificent seven,3893
fest.lib.id1535,donostia-san sebastián international film festival,2016,9,Spain,the magnificent seven,3894
fest.lib.id.na9,american film festival,2016,9,Russia,the magnificent seven,3895
fest.lib.id1736,toronto international film festival,2016,9,Canada,the promise,3896
fest.lib.id7709,virginia film festival,2016,11,United States,the promise,3897
fest.lib.id415,deauville film festival,2017,9,France,the promise,3898
fest.lib.id285,cannes directors' fortnight,2016,5,France,two lovers and a bear,3899
imdbady00274,cannes a firenze,2016,6,Italy,two lovers and a bear,3900
fest.lib.id1736,toronto international film festival,2016,9,Canada,two lovers and a bear,3901
fest.lib.id632,atlantic film festival,2016,9,Canada,two lovers and a bear,3902
fest.lib.id276,calgary film festival,2016,9,Canada,two lovers and a bear,3903
fest.lib.id326,cinefest sudbury,2016,9,Canada,two lovers and a bear,3904
fest.lib.id1895,hamburg film festival,2016,10,Germany,two lovers and a bear,3905
fest.lib.id1494,rio de janeiro international film festival,2016,10,Brazil,two lovers and a bear,3906
fest.lib.id7554,philadelphia international film festival,2016,10,United States,two lovers and a bear,3907
fest.lib.id1669,taipei golden horse film festival,2016,11,Taiwan,two lovers and a bear,3908
fest.lib.id1732,thessaloniki international film festival,2016,11,Greece,two lovers and a bear,3909
fest.lib.id.na377,pluk de nacht open air film festival,2017,8,Netherlands,two lovers and a bear,3910
fest.lib.id.na213,galway film fleadh,2017,7,Ireland,dunkirk,3911
fest.lib.id1736,toronto international film festival,2017,9,Canada,dunkirk,3912
imdbady01731,widescreen weekend,2017,10,United Kingdom,dunkirk,3913
fest.lib.id1736,toronto international film festival,2011,9,Canada,samsara,3914
fest.lib.id1536,santa barbara international film festival,2012,2,United States,samsara,3915
fest.lib.id6064,provincetown international film festival,2012,6,United States,samsara,3916
fest.lib.id4688,maine international film festival,2012,7,United States,samsara,3917
fest.lib.id.na292,l'étrange festival,2012,9,France,samsara,3918
fest.lib.id1832,warsaw film festival,2012,10,Poland,samsara,3919
imdbady00890,international buddhist film festival,2013,7,Canada,samsara,3920
fest.lib.id759,helsinki international film festival,2013,9,Finland,samsara,3921
fest.lib.id1736,toronto international film festival,2011,9,Canada,anonymous,3922
fest.lib.id1873,yubari international fantastic film festival,2012,2,Japan,anonymous,3923
fest.lib.id1808,venice film festival,2011,9,Italy,shame,3924
fest.lib.id1736,toronto international film festival,2011,9,Canada,shame,3925
fest.lib.id1535,donostia-san sebastian international film festival,2011,9,Spain,shame,3926
fest.lib.id1887,zurich film festival,2011,10,Switzerland,shame,3927
fest.lib.id1296,new york film festival,2011,10,United States,shame,3928
fest.lib.id.ch1786,london film festival,2011,10,United Kingdom,shame,3929
fest.lib.id162,austin film festival,2011,10,United States,shame,3930
fest.lib.id.na405,seville european film festival,2011,11,Spain,shame,3931
fest.lib.id1644,st. louis international film festival,2011,11,United States,shame,3932
fest.lib.id1648,stockholm international film festival,2011,11,Sweden,shame,3933
fest.lib.id1041,ljubljana international film festival,2011,11,Slovenia,shame,3934
fest.lib.id909,international film festival rotterdam,2012,1,Netherlands,shame,3935
imdbady00547,fantasporto film festival,2012,2,Portugal,shame,3936
fest.lib.id763,hong kong international film festival,2012,4,China,shame,3937
fest.lib.id1258,new horizons film festival,2016,7,Poland,shame,3938
fest.lib.id1658,sundance film festival,2011,1,United States,take shelter,3939
fest.lib.id285,cannes film festival,2011,5,France,take shelter,3940
fest.lib.id1664,sydney film festival,2011,6,Australia,take shelter,3941
fest.lib.id415,deauville american film festival,2011,9,France,take shelter,3942
fest.lib.id.na292,l'étrange festival,2011,9,France,take shelter,3943
fest.lib.id1655,strasbourg european fantastic film festival,2011,9,France,take shelter,3944
fest.lib.id1736,toronto international film festival,2011,9,Canada,take shelter,3945
fest.lib.id1887,zurich film festival,2011,9,Switzerland,take shelter,3946
fest.lib.id1895,hamburg film festival,2011,10,Germany,take shelter,3947
fest.lib.id1494,rio de janeiro international film festival,2011,10,Brazil,take shelter,3948
fest.lib.id.na461,valenciennes film festival,2011,10,France,take shelter,3949
fest.lib.id1182,morelia international film festival,2011,10,Mexico,take shelter,3950
fest.lib.id.ch1786,london film festival,2011,10,United Kingdom,take shelter,3951
imdbady00550,fantastique semaine du cinéma,2011,10,France,take shelter,3952
fest.lib.id1041,ljubljana international film festival,2011,11,Slovenia,take shelter,3953
fest.lib.id.na17,arras film festival,2011,11,France,take shelter,3954
fest.lib.id716,gijón film festival,2011,11,Spain,take shelter,3955
fest.lib.id763,hong kong international film festival,2012,3,China,take shelter,3956
fest.lib.id389,cph:pix,2012,4,Denmark,take shelter,3957
fest.lib.id1736,toronto international film festival,2011,9,Canada,the awakening,3958
fest.lib.id.ch1786,london film festival,2011,10,United Kingdom,the awakening,3959
fest.lib.id.na119,horrorthon festival dublin,2011,10,Ireland,the awakening,3960
fest.lib.id282,plus camerimage international film festival,2011,12,Poland,the awakening,3961
