company_name,movie_id
Conundrum Entertainment,9889
Bavaria Film International,13310
Beacon Communications,9772
Tig Productions,619
Metro-Goldwyn-Mayer,957
Etalon-Film,137094
Rodar y Rodar,6537
Twisted Pictures,41439
Columbia Pictures,1656
Kennedy Miller Productions,9598
MRC,44040
Lionsgate,43539
CBS Films,38117
Gunn Films,10202
21 Laps Entertainment,35056
Jersey Films,169917
Vertigo Entertainment,241554
Plan B Entertainment,314095
Warner Bros. Pictures,943
K/O Paper Products,13027
Tree Line Films,69
MTV Films,7214
United Artists,205
Touchstone Pictures,421
Neal Street Productions,25
Shangri-La Entertainment,2310
Berlanti Productions,266647
Lionsgate,261392
ON Animation Studios,309809
Pacific Western,2756
Columbia Pictures,8068
Sean S. Cunningham Films,4488
Robert Simonds Productions,11007
Mandalay Entertainment,978
The Safran Company,26388
Independent,71859
VIP Medienfonds 3,7220
20th Century Fox,36685
20th Century Fox,768
Flexibon Films,403119
New Line Cinema,353070
FilmNation Entertainment,103731
Ternion Pictures,7512
Infinity Features Entertainment,8054
Lionsgate,76640
Double Feature Films,80271
Fox Searchlight Pictures,65057
Relativity Media,49520
The Weinstein Company,4442
Gravier Productions,339397
Firm Films,8643
20th Century Fox Animation,116711
Peregrine,3175
Sons of Manual,265177
Malpaso Productions,10734
Protozoa Pictures,1381
Columbia Pictures,7484
Silver Pictures,10999
Odyssey Entertainment,5123
Mandalay Entertainment,3597
Warner Bros. Pictures,257091
Mad Chance,210860
Paramount,8413
Mystery Clock Cinema,2666
FilmDistrict,225565
Universal Pictures,242512
Columbia Pictures,4513
Mosaic Media Group,9767
Village Roadshow Pictures,2044
Estrella Media,74465
Warner Bros. Pictures,11024
StudioCanal,86829
Shoebox Films,210479
World 2000 Entertainment,9477
Constantin Film,52451
American Zoetrope,1887
Vinyl Films,786
Comedy Central,9473
Scott Rudin Productions,393457
Columbia Pictures,9593
Davis Films,319
Broad Green Pictures,313922
Working Title Films,712
Apatow Productions,271718
Silver Pictures,9705
20th Century Fox Animation,228326
DreamWorks Animation,533
A Band Apart,5
The Kennedy/Marshall Company,8204
Summit Entertainment,9902
Rhode Island Ave. Productions,308369
Run It Up Productions Inc.,10637
di Bonaventura Pictures,49527
Warner Bros. Pictures,9336
New Line Cinema,9373
CBS Films,388399
Zucker Brothers Productions,8874
Brillstein-Grey Entertainment,9614
Paramount,227719
Fox 2000 Pictures,55787
Kinowelt Filmproduktion,49517
Donner/Shuler-Donner Productions,944
Bold Films,22894
Columbia Pictures,321741
Imagine Entertainment,9315
Virgin Produced,37958
Producers Circle,1574
Vertigo Entertainment,14564
Gamechanger Films,306947
EuropaCorp,62835
Amblin Entertainment,612
Thunder Road,68737
New Line Cinema,2976
U-Drive Productions,12144
20th Century Fox,9279
Thorn EMI Screen Entertainment,8009
Paramount,109443
Bold Films,192141
TSG Entertainment,316023
Les Films Upside Down,58244
Zanuck/Brown Productions,9277
Phi Group,46738
Focus Features,77174
TriStar Pictures,4476
New Line Cinema,6466
New Line Cinema,6466
Southpaw Entertainment,365942
Ghoulardi Film Company,171274
Red Wagon Entertainment,9383
Camelot Pictures,9257
Pictures in Paradise,26466
100 Bares,25376
Dillywood,115782
Spyglass Entertainment,8584
HanWay Films,83899
Fox Searchlight Pictures,228970
Walt Disney Feature Animation,10567
Warner Bros. Pictures,928
Columbia Pictures,14560
Aramid Entertainment Fund,18533
STK Films,1832
Walden Media,10204
Universal Pictures,335796
United Artists,5925
Pathé Renn Productions,8265
Columbia Pictures,38167
Cinema Line Film Corporation,9360
Imagine Entertainment,951
Malpaso Productions,88794
Crystal City Entertainment,10316
A Grand Elephant,77987
New Crime Productions,23048
Blumhouse Productions,41436
Relativity Media,23047
American Empirical Pictures,11545
Amblin Entertainment,888
Warner Bros. Pictures,1645
Cinemarque Entertainment,9003
Dino De Laurentiis Company,9387
FilmNation Entertainment,416477
Automatik Entertainment,72387
Epsilon Motion Pictures,9947
Red Wagon Entertainment,10996
Village Roadshow Pictures,8914
Universal Pictures,8390
Pathé Renn Productions,5528
Participant,134411
Davis Entertainment,38745
Versus Pictures,325348
ARTE,338
Wayfare Entertainment,43923
Lakeshore Entertainment,18501
Why Not Productions,376866
DreamWorks Animation,82703
Temple Hill Entertainment,112949
Rogue Pictures,10665
View Askew Productions,10358
Brood Syndicate,8374
Hollywood Pictures,9482
New Regency Pictures,63492
Great Oaks Entertainment,9574
Brillstein-Grey Entertainment,9894
Paramount,228165
StudioCanal,301351
NPV Entertainment,9645
Lawrence Gordon Productions,167
Animal Kingdom,418078
Studio Babelsberg,19898
DreamWorks Pictures,9007
Detour Filmproduction,132344
Warner Bros. Pictures Animation,332210
40 Acres and a Mule Filmworks,1429
The Weinstein Company,7347
Paramount,96
Relativity Media,87818
Mandalay Pictures,8456
Universal Pictures,96724
Cruel & Unusual Films,41216
Cliffhanger Productions,9350
FGM Entertainment,8195
MRC,87492
ScreenWest,6972
Walt Disney Pictures,11459
20th Century Fox,9600
Zero Trans Fat Productions,428449
Wild Hogs Productions,11199
Universal Pictures,12159
AR-TL,9384
Filmwave Pictures,369557
DNA Films,42188
Icon Productions,13455
Indo-British,783
Media 8 Entertainment,504
Bedford Falls Productions,42297
BenderSpink,10320
Universal Pictures,168530
Mandate Pictures,1262
Keith Barish Productions,865
Misher Films,28355
Red Hour,329833
Harpo Films,273895
New Line Cinema,8051
Mosaic Media Group,8848
Indian Paintbrush,86825
Silver Pictures,11011
Spyglass Entertainment,6038
Threshold Entertainment,9312
Revolution Studios,9567
Stars Road Entertainment,38321
Film Export A.G.,8536
Walt Disney Productions,97
Out of the Blue... Entertainment,2022
Lionsgate,37821
StudioCanal,245
Universal Pictures,37950
CineTel Films,43947
Arnold Kopelson Productions,6950
Warner Bros. Pictures,2135
Spyglass Entertainment,6278
Universal Pictures,14001
Radiant Productions,2133
Columbia Pictures,77931
Dark Castle Entertainment,37707
Samuel Goldwyn Films,84199
John Wells Productions,8814
Decibel Films,68727
BBC Film,10313
Blumhouse Productions,72571
Studio Babelsberg,11439
Handsomecharlie Films,58431
Jinks/Cohen Company,10139
DreamWorks Pictures,9397
Plantain Films,473
StudioCanal,22972
Carthago Films,1248
Dimension Films,10065
American Zoetrope,399019
United Artists,284
Ixtlan,82525
WDR,104
Jersey Films,1646
20th Century Fox,55301
Troublemaker Studios,9488
This Is That Productions,16614
Atmosphere Entertainment MM,43593
EuropaCorp,192102
CBS Films,137093
Süddeutscher Rundfunk,387
DreamWorks Pictures,926
Miramax,921
Chernin Entertainment,154400
Moving Picture Company,228066
Fox 2000 Pictures,59860
Dimension Films,1428
Davis Entertainment,9513
New Line Cinema,4564
Blumhouse Productions,283445
Internationale Filmproduktion Blackbird Erste,2309
Chockstone Pictures,64689
20th Century Fox,642
Worldview Entertainment,146198
Marv Films,319888
Radiant Productions,503
Davis Entertainment,10708
Netter Productions,345938
HBO,8346
Danjaq,667
Working Title Films,18947
Blumhouse Productions,241251
Columbia Pictures,49526
Current Entertainment,49021
Easy There Tiger Productions,24803
The Fyzz,294963
Universal Pictures,11551
DreamWorks Pictures,34016
Monarchy Enterprises B.V.,795
Famous Players,837
Relativity Media,77866
Columbia Pictures,71880
Offspring Entertainment,85446
Tiger Moth Productions,409
Malpaso Productions,688
Compulsion Inc.,1900
Contrafilm,48171
FilmColony,10314
Columbia Pictures,10147
Pathé,310593
Cowboy Films,1523
Millar Gough Ink,18126
Dune Entertainment,14164
Abandon Entertainment,13051
MFPV Film,9913
Scott Rudin Productions,222936
Lions Gate Films,1360
Entertainment 360,384682
Jerry Bruckheimer Films,6282
Screen Gems,184346
Recorded Pictures Company,48231
MRC,23082
di Bonaventura Pictures,8292
Universal Pictures,25195
Imagine Entertainment,4032
Film4 Productions,59678
Castle Rock Entertainment,2642
Focus Features,12573
Columbia Pictures,12184
Perdido Productions,81836
Sony Pictures,397422
Hand Made Films,16866
New Line Cinema,216282
Forward Pass,201088
Mandate Pictures,88005
Legendary Pictures,287903
Original Film,11397
Fox 2000 Pictures,331313
Eon Productions,681
Relativity Media,7461
Atlas Entertainment,6415
Cinergi Pictures Entertainment,11969
Senator International,11282
DreamWorks Pictures,14411
TOHO-TOWA,1535
Walt Disney Pictures,13680
Warner Bros. Pictures,9631
Warner Bros. Pictures,820
Scott Free Productions,204922
21 Laps Entertainment,9641
Participant,29427
EFTI,41402
Celluloid Dreams,8461
MNP Entreprise,9381
Columbia Pictures,826
Warner Bros. Pictures,1251
Fox Films Ltd.,10925
Transworld Pictures,802
Piki Films,371645
Icon Entertainment International,10590
Dune Entertainment III,23023
Universal Pictures,11615
Alphaville Productions,9571
Walt Disney Pictures,10756
No Trace Camping,212716
Relativity Media,7978
Screen Gems,1691
Hollywood Pictures,11395
IndieProd Company Productions,1788
Lucasfilm Animation,12180
Conundrum Entertainment,48988
Eon Productions,253
Regency Enterprises,1844
Eon Productions,682
Universal Pictures,19899
20th Century Fox,794
Vertigo Entertainment,87516
Paramount,4806
Universal Pictures,10159
Axel Films,262551
Pictures in Paradise,19901
Dino De Laurentiis Company,11281
Paramount,37233
Summit Entertainment,41233
Taggart Productions,335866
Cheyenne Enterprises,2207
Hofflund/Polone,8224
DreamWorks Pictures,58151
Appian Way,164457
Lionsgate,351211
Columbia Pictures,12096
Columbia Pictures,12620
Touchstone Pictures,243
Universal Pictures,1677
United Artists,707
Craven-Maddalena Films,11460
Eon Productions,698
Stuber Productions,31867
Universal Pictures,16995
Danjaq,691
Sony Pictures Classics,2011
Parkes+MacDonald Image Nation,10771
DreamWorks Pictures,9285
Regency Enterprises,10025
Tri-State Pictures,245703
Overnight Films,106747
Lakeshore Entertainment,100241
Gaumont International,11687
Caramel Films,342473
Cecchi Gori Group Tiger Cinematografica,9322
State Street Pictures,41283
Bona Fide Productions,41210
Miramax,9778
Flynn Picture Company,286554
Paramount,82990
Jerry Bruckheimer Films,19585
Brucks Entertainment,273477
Saturn Films,5994
Galaxy International Releasing,11357
Fearmakers Studios,1807
United Artists,709
Apatow Productions,17610
The Weinstein Company,239563
Universal Pictures,15373
Amazon Studios,370755
Alliance Atlantis,1946
Solar Productions,5924
Artists Entertainment Complex,9040
Angry Films,4141
Rimfire Films,9671
SBS Productions,337674
TSG Entertainment,109091
The Mirisch Company,1725
Warner Bros. Pictures,9618
Castle Rock Entertainment,10040
20th Century Fox,8859
Endgame Entertainment,139038
Relativity Media,35019
Village Roadshow Pictures,16523
Canal+,81796
AZL Productions KG,2043
Alcon Entertainment,76494
Enchanted Productions,14442
Tribeca Productions,9535
Regency Enterprises,1636
Himenóptero,241257
Mutual Film Company,4824
Midwinter Productions Inc.,11932
Saturn Films,47327
New Regency Pictures,13515
Scott Rudin Productions,3989
Morgan Creek,2069
Iron Horse Entertainment,264999
United Artists,668
FilmNation Entertainment,82505
Regency Enterprises,1634
Red Wagon Entertainment,9100
David Foster Productions,9341
Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 1 KG,10214
G4 Productions,283350
EuropaCorp,10045
Access Films,8193
Double Feature Films,401
Weed Road Pictures,34813
Warner Bros. Pictures,3683
Eon Productions,699
Alliance Films,145135
New Line Cinema,9678
Warner Bros. Pictures,11072
20th Century Fox,2655
Legendary Pictures,109410
Paramount,38778
Davis Entertainment,9620
Warner Bros. Pictures,9268
Sherwood Productions,860
The Weinstein Company,11918
DreamWorks Pictures,11635
AI Film,329440
Forward Pass,9008
Schine-Moore Productions,1051
Transfilm,376290
Paramount,9896
Lin Pictures,22825
OddLot Entertainment,147773
Lars Productions,6615
Warner Bros. Pictures,2112
SJ Heat Productions,265208
MTV Films,9955
Relativity Media,213681
Fine Line Features,16
Universal Pictures,32823
Gravier Productions,19265
Mutual Film Company,326
Walden Media,13600
Bona Fide Productions,129670
Wild Bunch,34647
Village Roadshow Pictures,6171
Fake Empire Productions,226857
Mirage Enterprises,2289
New Line Cinema,10781
Spyglass Entertainment,11362
DJ Films,71688
Gary Sanchez Productions,77953
Universal Pictures,1850
Campbell Grobman Films,302156
Thousand Words,3509
Universal Pictures,82
Red Crown Productions,283587
Film Afrika,18405
Grosvenor Park Productions,13813
Benaroya Pictures,50839
Punch Productions,9576
Eddie Murphy Productions,306
Spyglass Entertainment,9036
REI Capital,64720
Harmonious Claptrap,291270
Eon Productions,708
Gunn Films,13836
Paramount Vantage,12783
Mosaic Media Group,10431
United Artists,223
Don Simpson/Jerry Bruckheimer Films,8963
Gold Circle Films,22824
StudioCanal,28211
Aramid Entertainment Fund,13510
VIP 2 Medienfonds,2196
Warner Bros. Pictures,9874
Canal+ España,219
Revolution Studios,11820
Universal Pictures,925
Universal Pictures,323675
MRC,18480
Initial Entertainment Group,8489
Flower Films,7288
Mace Neufeld Productions,4614
Good Universe,296100
Spanky Pictures,10220
De Line Pictures,16538
Mirage Enterprises,4566
Davis Entertainment,10808
Columbia Pictures,617
Revolution Studios,9072
IndieProd Company Productions,12106
The Guber-Peters Company,873
Catch 23 Entertainment,9357
Cantharus Productions,9531
Goodspeed Productions,14359
Village Roadshow Pictures,11172
Dee Gee Entertainment,2018
China Film Co-Production Corporation,1729
Scott Free Productions,181283
Low Spark Films,242095
Ixtlan,2604
Original Film,10761
Regency Enterprises,7278
Double Feature Films,1852
Miramax,590
Film4 Productions,245168
First Light,407448
Columbia Pictures,4584
New Line Cinema,37786
Metro-Goldwyn-Mayer,10774
New Line Cinema,4379
Nu Boyana Viburno,262543
Paramount,6877
Fox 2000 Pictures,258509
Screen Australia,298382
Zookeeper Productions,38317
Hollywood Pictures,4421
Samuel Goldwyn Films,9372
Mosaic Media Group,9718
Amblin Entertainment,44603
Di Novi Pictures,10735
Pacific Standard,268920
The Directors Company,592
Climax Films,330764
BBC Film,205220
NPV Entertainment,10992
Ingenious Media,512
Rogue Pictures,42684
Walt Disney Pictures,300673
Ixtlan,9563
Lionsgate,76617
Lionsgate,287424
Soprofilms,746
Fox Searchlight Pictures,55420
20th Century Fox,1639
Working Title Films,7516
LStar Capital,252838
JVC,1883
Miramax,2026
Les Films du Losange,86837
North Box Productions,77883
Paramount,11371
Légende Films,1407
Groundswell Productions,294016
Forward Pass,4349
Channel Four Films,9427
20th Century Fox Animation,227973
Village Roadshow Entertainment,65759
Michael London Productions,9675
Odyssey Entertainment,9833
Working Title Films,11023
Deep River Productions,11565
Alcon Entertainment,93856
Punch Productions,10153
The Jacobson Company,5516
United Artists,11351
Georgetown Productions Inc.,9725
Dino De Laurentiis Company,11336
Davis Films,61012
FilmDistrict,60747
MTV Films,208134
MTV Films,208134
double A Films,11013
Mace Neufeld Productions,9869
Fox 2000 Pictures,11096
Columbia Pictures,6964
Hey Eddie,256961
Warner Bros-Seven Arts,475
Forecast Pictures,323677
Red Wagon Entertainment,9722
Depth of Field,34653
Screen Gems,9920
Color Force,33217
TriStar Pictures,9665
Entertainment One Features,333352
FilmFondet Fuzz,46146
Dickhouse Productions,9012
The Muppets Studio,64328
Transfilm International,254473
La Sienega Productions,11249
Marc Platt Productions,10327
Nickelodeon Movies,9353
Warner Bros. Pictures,11808
Hard Eight Pictures,10796
Majestic Films International,403
Vanguard Films,303
Warner Bros. Pictures,87825
New Regency Pictures,9760
RT Features,121986
Universal Pictures,417870
Protagonist Pictures,43933
Hyde Park Films,9963
GK Films,12201
Syncopy,11660
Katira Productions GmbH & Co. KG,8843
Village Roadshow Pictures,7459
Silver Pictures,9691
Horizon Pictures,654
View Askew Productions,2294
Alliance Atlantis,1430
Imagenation Abu Dhabi FZ,49009
Imagine Entertainment,8838
Motion Picture Associates,6844
Universal Pictures,11228
Across the River Productions,2142
Ambush Entertainment,45132
Baltimore Spring Creek Productions,10715
Storefront Pictures,14191
Paramount,14462
Original Film,11529
Imagi Animation Studios,16577
Columbia Pictures,1551
Significant Productions,308639
